species,COAD,LUAD,LUSC,OtherCR,OtherLung,OtherPancreatic,PAAD,READ,SARC,SCLC,SKCM,THCA
1645,Mycobacterium mantenii,0.004,0.00383141762452107,0,0,0,0,0,0.0105263157894737,0,0,0,0
1646,Tistrella mobilis,0.006,0,0,0,0,0,0.0128205128205128,0,0.00289435600578871,0,0,0
1647,Shamonda orthobunyavirus,0.022,0.0153256704980843,0.0078740157480315,0.0256410256410256,0.00961538461538462,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.00868306801736614,0,0.0217391304347826,0.0148698884758364
1648,Comamonas thiooxydans,0.008,0.0114942528735632,0.0078740157480315,0.0256410256410256,0,0.0185185185185185,0.0256410256410256,0.0210526315789474,0.0101302460202605,0,0.0289855072463768,0.00371747211895911
1649,Actinomyces sp. oral taxon 169,0.014,0.0153256704980843,0.0236220472440945,0,0.00961538461538462,0.00925925925925926,0,0.0105263157894737,0.0115774240231548,0,0.0072463768115942,0.0111524163568773
1650,Sphingomonas changnyeongensis,0.01,0.0114942528735632,0,0,0,0.00462962962962963,0,0.0105263157894737,0.00144717800289436,0,0.0144927536231884,0.00929368029739777
1651,Acinetobacter lwoffii,0.006,0.0114942528735632,0.015748031496063,0.0256410256410256,0.0192307692307692,0.0185185185185185,0.00641025641025641,0.0105263157894737,0.00868306801736614,0,0.0144927536231884,0.00929368029739777
1652,Neisseria weaveri,0.002,0.00383141762452107,0,0,0,0,0,0,0,0,0.0072463768115942,0.00185873605947955
1653,Sinimarinibacterium sp. NLF-5-8,0.004,0.0229885057471264,0.015748031496063,0,0.00961538461538462,0,0.00641025641025641,0,0.00434153400868307,0,0,0.00743494423791822
1654,Burkholderia gladioli,0.004,0.00766283524904215,0.015748031496063,0,0.00961538461538462,0.00925925925925926,0.0128205128205128,0.0105263157894737,0.00868306801736614,0,0,0.00371747211895911
1655,Dickeya poaceiphila,0.004,0.00383141762452107,0.0078740157480315,0,0,0.00462962962962963,0,0.0105263157894737,0.0101302460202605,0,0,0
1656,Pseudomonas sp. 2hn,0.004,0.00766283524904215,0.0078740157480315,0,0,0,0,0.0105263157894737,0,0,0,0.00185873605947955
1657,Hydrogenibacillus sp. N12,0.02,0.0344827586206897,0,0.0256410256410256,0.0576923076923077,0.0324074074074074,0.0384615384615385,0.0105263157894737,0.0347322720694645,0.0769230769230769,0.0434782608695652,0.0148698884758364
1658,Cellvibrio japonicus,0.002,0,0.0078740157480315,0.0256410256410256,0,0,0.00641025641025641,0,0.00144717800289436,0,0.0217391304347826,0.00371747211895911
1659,Mycobacterium goodii,0.008,0,0,0,0,0.00925925925925926,0.00641025641025641,0.0105263157894737,0.00434153400868307,0,0,0
1660,Roseobacter ponti,0.002,0.00766283524904215,0,0,0,0,0,0,0,0,0,0
1661,Elizabethkingia anophelis,0.004,0,0,0,0,0,0,0.0315789473684211,0,0,0.0144927536231884,0
1662,Bacteroides heparinolyticus,0.004,0.00766283524904215,0.0078740157480315,0,0,0,0,0.0105263157894737,0.00434153400868307,0,0.0072463768115942,0.00185873605947955
1663,Propionibacterium acidifaciens,0.008,0.0114942528735632,0,0,0,0.00462962962962963,0,0.0210526315789474,0.00144717800289436,0,0,0
1664,Bacteroides ovatus,0.22,0.0153256704980843,0.0078740157480315,0.230769230769231,0.0192307692307692,0,0.0128205128205128,0.210526315789474,0.0159189580318379,0,0.0144927536231884,0.00929368029739777
1665,Odoribacter splanchnicus,0.236,0.0229885057471264,0,0.179487179487179,0,0.00462962962962963,0.032051282051282,0.242105263157895,0.0289435600578871,0,0.0289855072463768,0.0130111524163569
1666,Bacteroides zoogleoformans,0.024,0,0,0.0256410256410256,0.00961538461538462,0,0,0.0105263157894737,0,0,0.0144927536231884,0.00185873605947955
1667,endosymbiont of unidentified scaly snail isolate Monju,0.006,0.00383141762452107,0.0078740157480315,0,0.00961538461538462,0,0,0.0210526315789474,0.00434153400868307,0,0.0072463768115942,0.00371747211895911
1668,Porphyromonas asaccharolytica,0.158,0.0421455938697318,0.031496062992126,0.153846153846154,0,0.0185185185185185,0.0576923076923077,0.231578947368421,0.060781476121563,0.0769230769230769,0.0434782608695652,0.0223048327137546
1669,Porphyromonas crevioricanis,0.002,0.00383141762452107,0.0078740157480315,0,0,0.00462962962962963,0,0.0210526315789474,0.00144717800289436,0,0.0072463768115942,0
1670,Burkholderia sp. NRF60-BP8,0.004,0.00383141762452107,0,0,0,0,0.00641025641025641,0.0105263157894737,0.00578871201157742,0,0,0.00371747211895911
1671,Saccharopolyspora spinosa,0.016,0.00383141762452107,0.0078740157480315,0,0.00961538461538462,0,0,0.0105263157894737,0.00434153400868307,0,0.0072463768115942,0.00371747211895911
1672,Methylobacterium currus,0.012,0.0153256704980843,0.0078740157480315,0,0.00961538461538462,0.00925925925925926,0.0192307692307692,0,0.00868306801736614,0,0.0072463768115942,0.0111524163568773
1673,Burkholderia sp. DHOD12,0.008,0.00766283524904215,0.0078740157480315,0,0.0192307692307692,0.0462962962962963,0.032051282051282,0,0.0173661360347323,0,0.0217391304347826,0.050185873605948
1674,Prevotella oris,0.08,0.0191570881226054,0.031496062992126,0.0512820512820513,0.0384615384615385,0.00462962962962963,0.0512820512820513,0.0947368421052632,0.0303907380607815,0.115384615384615,0.0579710144927536,0.016728624535316
1675,Fusobacterium sp. oral taxon 203,0.004,0,0,0.0256410256410256,0,0.00462962962962963,0,0.0105263157894737,0.00289435600578871,0,0,0
1676,Cronobacter sakazakii,0.012,0.0153256704980843,0.0078740157480315,0.0256410256410256,0,0.00462962962962963,0,0.0315789473684211,0.0101302460202605,0,0.0072463768115942,0.00185873605947955
1677,Streptomyces sp. M2,0.01,0.00383141762452107,0.031496062992126,0,0.00961538461538462,0.00462962962962963,0,0.0210526315789474,0.0130246020260492,0,0.0144927536231884,0.00929368029739777
1678,Pseudomonas sp. St316,0.064,0.00383141762452107,0.0078740157480315,0.128205128205128,0.00961538461538462,0.0277777777777778,0.0192307692307692,0.115789473684211,0.00868306801736614,0.0769230769230769,0.0434782608695652,0.0130111524163569
1679,Pseudomonas mediterranea,0.002,0.00383141762452107,0,0,0,0,0,0,0.00144717800289436,0,0,0
1680,Actinoplanes ianthinogenes,0.008,0.00766283524904215,0.0236220472440945,0,0.00961538461538462,0.00925925925925926,0,0.0105263157894737,0.0101302460202605,0,0,0.00929368029739777
1681,Serratia proteamaculans,0.002,0,0,0,0,0,0,0,0,0,0.0072463768115942,0
1682,Sanguibacter keddieii,0.012,0.00766283524904215,0.0236220472440945,0,0.0384615384615385,0.0185185185185185,0.0128205128205128,0.0105263157894737,0.0115774240231548,0,0.0072463768115942,0.0185873605947955
1683,Candidatus Accumulibacter phosphatis,0.008,0.00766283524904215,0,0,0.00961538461538462,0.00462962962962963,0,0,0.00434153400868307,0,0,0.00185873605947955
1684,Kosakonia sp. MUSA4,0.004,0.00383141762452107,0,0,0,0.00462962962962963,0,0.0210526315789474,0,0,0,0.00185873605947955
1685,Nocardioides mesophilus,0.004,0.00766283524904215,0,0,0.00961538461538462,0.00925925925925926,0,0,0.00723589001447178,0,0.0072463768115942,0.00743494423791822
1686,Streptomyces sp. MG62,0.002,0,0.015748031496063,0,0.00961538461538462,0,0,0,0.00144717800289436,0,0.0289855072463768,0.00371747211895911
1687,Snyder-Theilen feline sarcoma virus,0.026,0.0498084291187739,0.0236220472440945,0,0.0480769230769231,0.0416666666666667,0.0448717948717949,0.0105263157894737,0.0520984081041968,0,0.072463768115942,0.0446096654275093
1688,Aminomonas paucivorans,0.006,0,0.0078740157480315,0,0,0,0.0192307692307692,0,0.00723589001447178,0.0384615384615385,0,0.00185873605947955
1689,Murine leukemia virus,0.006,0,0,0,0,0.00462962962962963,0.00641025641025641,0,0.00144717800289436,0,0.0072463768115942,0.00557620817843866
1690,Abelson murine leukemia virus,0.01,0.00383141762452107,0,0.0256410256410256,0,0,0,0.0105263157894737,0.00144717800289436,0,0,0
1691,Micromonospora auratinigra,0.004,0.00766283524904215,0,0,0.0192307692307692,0.00462962962962963,0,0,0.00434153400868307,0,0,0.00185873605947955
1692,Tsuneonella amylolytica,0.004,0.00766283524904215,0,0,0,0,0,0,0,0,0,0
1693,Chthonomonas calidirosea,0.014,0.00383141762452107,0.0078740157480315,0,0.00961538461538462,0,0.00641025641025641,0.0105263157894737,0.00578871201157742,0,0.036231884057971,0.00185873605947955
1694,Streptomyces sp. BHT-5-2,0.02,0.0383141762452107,0.0078740157480315,0,0.0192307692307692,0.00462962962962963,0.032051282051282,0.0210526315789474,0.0246020260492041,0,0.0289855072463768,0.016728624535316
1695,Tepidanaerobacter acetatoxydans,0.002,0,0,0,0,0,0.00641025641025641,0,0.00578871201157742,0,0.0072463768115942,0.00185873605947955
1696,Sphingorhabdus sp. SMR4y,0.016,0.0114942528735632,0.015748031496063,0,0.00961538461538462,0.00462962962962963,0,0.0315789473684211,0.0159189580318379,0.0384615384615385,0.0289855072463768,0.0204460966542751
1697,Tetragenococcus koreensis,0.006,0,0,0,0,0.00925925925925926,0,0.0105263157894737,0,0,0,0.00185873605947955
1698,Acinetobacter lanii,0.002,0,0.0078740157480315,0.0256410256410256,0,0.00925925925925926,0,0,0.00434153400868307,0,0,0.00743494423791822
1699,Pseudomonas sp. Leaf58,0.004,0.0153256704980843,0.015748031496063,0,0.00961538461538462,0.00462962962962963,0,0.0105263157894737,0.00289435600578871,0,0,0.00743494423791822
1700,Actinomyces howellii,0.002,0.00383141762452107,0.0078740157480315,0,0,0,0.0128205128205128,0,0.00289435600578871,0,0.0072463768115942,0.00371747211895911
1701,Flammeovirga sp. MY04,0.004,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0,0.0105263157894737,0.0130246020260492,0,0.0072463768115942,0.00557620817843866
1702,Schaalia meyeri,0.03,0.0268199233716475,0.0236220472440945,0,0.0192307692307692,0.0185185185185185,0.0192307692307692,0.0631578947368421,0.0188133140376266,0,0.0289855072463768,0.00743494423791822
1703,Fusobacterium hominis,0.016,0,0,0,0,0,0,0.0315789473684211,0.00578871201157742,0,0.0072463768115942,0
1704,Aliarcobacter cryaerophilus,0.002,0,0,0,0.00961538461538462,0,0,0,0.00144717800289436,0,0.0217391304347826,0.00371747211895911
1705,Geminocystis sp. NIES-3709,0.002,0,0.0078740157480315,0,0,0,0,0.0105263157894737,0.00578871201157742,0,0,0.00185873605947955
1706,Streptomyces yatensis,0.014,0.0114942528735632,0.0236220472440945,0,0.00961538461538462,0.0138888888888889,0,0.0105263157894737,0.00723589001447178,0,0.0072463768115942,0.00743494423791822
1707,Actinomyces slackii,0.004,0.0344827586206897,0.0078740157480315,0.0256410256410256,0,0.00462962962962963,0.0128205128205128,0.0210526315789474,0.00434153400868307,0,0,0.00371747211895911
1708,Corynebacterium ulcerans,0.002,0,0,0,0,0,0,0,0.00289435600578871,0,0,0
1709,Sphingosinicella microcystinivorans,0.004,0,0.0078740157480315,0,0,0,0,0.0105263157894737,0.00723589001447178,0,0.0072463768115942,0.00557620817843866
1710,Amycolatopsis japonica,0.026,0.0306513409961686,0.0078740157480315,0,0,0.00462962962962963,0.00641025641025641,0.0210526315789474,0.00434153400868307,0.0384615384615385,0.0289855072463768,0.00557620817843866
1711,Frateuria aurantia,0.024,0.00766283524904215,0,0.0512820512820513,0.00961538461538462,0.00925925925925926,0.0256410256410256,0,0.0159189580318379,0.0384615384615385,0.0072463768115942,0.0111524163568773
1712,Plasmodium coatneyi,0.232,0.0842911877394636,0.062992125984252,0.230769230769231,0.0673076923076923,0.087962962962963,0.0769230769230769,0.221052631578947,0.0752532561505065,0.115384615384615,0.0869565217391304,0.0762081784386617
1713,Streptomyces sp. WAC 01529,0.014,0.0114942528735632,0.0078740157480315,0,0.00961538461538462,0.00925925925925926,0.00641025641025641,0,0.0115774240231548,0,0.0072463768115942,0.00371747211895911
1714,Streptomyces sp. WAC 01438,0.006,0,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0.0192307692307692,0.0105263157894737,0.00289435600578871,0,0.0072463768115942,0.00557620817843866
1715,Rhodoferax antarcticus,0.004,0.00766283524904215,0,0,0,0.00925925925925926,0.00641025641025641,0,0.0130246020260492,0,0.0072463768115942,0.016728624535316
1716,Geobacter metallireducens,0.014,0.00383141762452107,0.015748031496063,0,0.00961538461538462,0,0,0,0.00434153400868307,0,0,0.00185873605947955
1717,Bacteroides sp. CBA7301,0.028,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0.00723589001447178,0,0.0072463768115942,0.00371747211895911
1718,Sphingomonas lacunae,0.004,0.0114942528735632,0.0078740157480315,0,0,0.00462962962962963,0.00641025641025641,0.0105263157894737,0.0188133140376266,0,0.0217391304347826,0.00557620817843866
1719,Dietzia sp. oral taxon 368,0.014,0.00383141762452107,0,0.128205128205128,0.00961538461538462,0.0972222222222222,0.0128205128205128,0,0.00868306801736614,0,0.0217391304347826,0
1720,Fuerstiella marisgermanici,0.004,0,0,0.0256410256410256,0,0.00462962962962963,0,0.0210526315789474,0,0,0,0.00557620817843866
1721,Cytobacillus solani,0.004,0.00383141762452107,0.0078740157480315,0,0,0,0,0,0.00289435600578871,0,0,0
1722,Leptotrichia buccalis,0.034,0.0229885057471264,0.0078740157480315,0.0256410256410256,0.00961538461538462,0.00462962962962963,0.0128205128205128,0.0421052631578947,0.00434153400868307,0,0.0144927536231884,0.00743494423791822
1723,Sutterella wadsworthensis,0.114,0.0153256704980843,0,0.0256410256410256,0,0.00462962962962963,0.00641025641025641,0.147368421052632,0.00868306801736614,0,0.0144927536231884,0.00371747211895911
1724,Desulfobulbus oralis,0.01,0.00383141762452107,0.0078740157480315,0,0,0,0,0.0210526315789474,0.00289435600578871,0,0,0.00743494423791822
1725,Treponema parvum,0.01,0,0.015748031496063,0,0,0,0,0.0105263157894737,0.00434153400868307,0,0.0072463768115942,0
1726,Enterobacter cancerogenus,0.002,0.00383141762452107,0.015748031496063,0,0,0.00462962962962963,0,0.0210526315789474,0.00144717800289436,0,0,0
1727,Micromonospora maris,0.006,0.00383141762452107,0,0,0.0288461538461538,0.00462962962962963,0,0.0105263157894737,0.00289435600578871,0,0,0.00371747211895911
1728,Candidatus Kinetoplastibacterium sorsogonicusi,0.008,0.00383141762452107,0,0,0.00961538461538462,0,0,0,0.00289435600578871,0,0,0.00185873605947955
1729,Fujinami sarcoma virus,0.004,0.00766283524904215,0,0.0256410256410256,0,0,0.00641025641025641,0,0.00578871201157742,0,0.0072463768115942,0.00743494423791822
1730,Aliarcobacter lanthieri,0.006,0,0,0,0,0.00462962962962963,0.00641025641025641,0,0.00144717800289436,0,0,0.00743494423791822
1731,Streptococcus halotolerans,0.006,0,0,0,0,0,0,0.0105263157894737,0,0,0,0
1732,Roseibacterium elongatum,0.016,0.00766283524904215,0.0078740157480315,0.0256410256410256,0,0,0.0128205128205128,0.0421052631578947,0.00144717800289436,0,0.0217391304347826,0.00371747211895911
1733,Choristoneura fumiferana granulovirus,0.108,0.137931034482759,0.102362204724409,0.102564102564103,0.201923076923077,0.0509259259259259,0.128205128205128,0.115789473684211,0.085383502170767,0.0384615384615385,0.13768115942029,0.171003717472119
1734,Pseudomonas tructae,0.004,0.00766283524904215,0.0078740157480315,0,0,0,0.00641025641025641,0,0.00289435600578871,0,0,0.00185873605947955
1735,Marinobacter salarius,0.004,0,0,0,0,0,0,0,0.00144717800289436,0,0,0
1736,Oceanispirochaeta crateris,0.002,0,0,0,0,0,0,0,0,0,0,0
1737,Haloplanus rubicundus,0.002,0,0,0,0,0,0,0,0,0,0,0
1738,Prevotella fusca,0.002,0.00383141762452107,0,0,0,0.00462962962962963,0.00641025641025641,0.0210526315789474,0.00144717800289436,0,0,0.00185873605947955
1739,Thermus oshimai,0.002,0.00383141762452107,0,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0,0,0.0384615384615385,0,0.00185873605947955
1740,Prevotella scopos,0.016,0,0,0.0256410256410256,0.00961538461538462,0.00462962962962963,0,0.0210526315789474,0.00144717800289436,0,0.0144927536231884,0.00371747211895911
1741,Gynuella sunshinyii,0.012,0,0,0,0,0,0,0.0105263157894737,0.00578871201157742,0,0,0.00185873605947955
1742,Megamonas funiformis,0.002,0.00383141762452107,0.0078740157480315,0,0,0,0.0256410256410256,0,0.00289435600578871,0,0.0072463768115942,0.00557620817843866
1743,Pyxidicoccus sp. SCPEA002,0.01,0.00766283524904215,0,0,0.00961538461538462,0.00462962962962963,0,0,0.00434153400868307,0,0.0217391304347826,0.00371747211895911
1744,Thauera sp. MZ1T,0.018,0.00766283524904215,0.015748031496063,0,0.00961538461538462,0.0138888888888889,0.00641025641025641,0,0.0144717800289436,0,0.0289855072463768,0.00929368029739777
1745,Pseudomonas marincola,0.002,0,0,0,0,0,0,0.0105263157894737,0.00289435600578871,0,0,0.00185873605947955
1746,Burkholderia lata,0.006,0.0114942528735632,0,0.0256410256410256,0,0.0138888888888889,0,0,0,0,0,0
1747,Acidibrevibacterium fodinaquatile,0.002,0.0114942528735632,0.0078740157480315,0,0,0.0138888888888889,0,0,0.00723589001447178,0,0.0072463768115942,0.00743494423791822
1748,Bacillus sp. N3536,0.024,0.0229885057471264,0.047244094488189,0.0512820512820513,0.0384615384615385,0.00925925925925926,0.0128205128205128,0.0210526315789474,0.00578871201157742,0,0.0217391304347826,0.0315985130111524
1749,Orpheovirus IHUMI-LCC2,0.002,0.00383141762452107,0,0,0,0.00925925925925926,0,0.0105263157894737,0,0,0,0
1750,Rubrobacter tropicus,0.012,0.0114942528735632,0.031496062992126,0.0512820512820513,0,0.00925925925925926,0.0256410256410256,0.0105263157894737,0.00723589001447178,0,0.0217391304347826,0.00743494423791822
1751,Rubrobacter marinus,0.032,0.0306513409961686,0.047244094488189,0.0256410256410256,0.0480769230769231,0.0185185185185185,0.0384615384615385,0.0210526315789474,0.00723589001447178,0,0.0217391304347826,0.0390334572490706
1752,Brevefilum fermentans,0.016,0.00383141762452107,0,0,0.00961538461538462,0,0,0.0210526315789474,0.0101302460202605,0,0.0144927536231884,0.00185873605947955
1753,Frankia inefficax,0.004,0.00766283524904215,0,0,0,0,0.0128205128205128,0,0.00723589001447178,0.0384615384615385,0,0.00557620817843866
1754,Pseudomonas sp. SCB32,0.004,0.00383141762452107,0.0078740157480315,0,0.0192307692307692,0.00462962962962963,0.00641025641025641,0,0.00289435600578871,0,0,0.00371747211895911
1755,Pseudomonas campi,0.002,0.00383141762452107,0,0,0,0,0,0,0.00289435600578871,0,0,0.00185873605947955
1756,Nostoc flagelliforme,0.012,0,0,0,0,0,0,0,0.00289435600578871,0,0.0072463768115942,0.00185873605947955
1757,Leptotrichia sp. oral taxon 212,0.026,0.0574712643678161,0.0236220472440945,0,0.0384615384615385,0.0185185185185185,0.0256410256410256,0.0210526315789474,0.020260492040521,0,0.0217391304347826,0.033457249070632
1758,Burkholderia anthina,0.002,0,0,0,0.00961538461538462,0,0.00641025641025641,0,0.00144717800289436,0,0.0144927536231884,0.00185873605947955
1759,Leptotrichia sp. oral taxon 218,0.002,0.0153256704980843,0,0,0,0,0,0.0210526315789474,0.00289435600578871,0,0,0.00557620817843866
1760,Leptotrichia sp. oral taxon 221,0.008,0.0153256704980843,0,0,0,0.00925925925925926,0.00641025641025641,0.0210526315789474,0.00578871201157742,0,0,0.00743494423791822
1761,Halotalea alkalilenta,0.008,0.00766283524904215,0.0393700787401575,0,0.00961538461538462,0.00462962962962963,0.00641025641025641,0,0.00868306801736614,0,0,0.00557620817843866
1762,Roseomonas gilardii,0.008,0.00383141762452107,0.0078740157480315,0,0,0.00925925925925926,0,0.0210526315789474,0.00434153400868307,0,0,0
1763,Bacillus sp. N1-1,0.006,0,0.0078740157480315,0.0256410256410256,0,0,0,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0
1764,Egicoccus halophilus,0.002,0,0,0,0,0.00462962962962963,0,0,0,0,0,0
1765,Egibacter rhizosphaerae,0.026,0,0,0.0256410256410256,0,0,0,0.0421052631578947,0,0,0,0.00185873605947955
1766,Pseudomonas sp. ABC1,0.004,0,0,0,0,0,0.00641025641025641,0,0,0,0,0.00371747211895911
1767,Leptotrichia sp. oral taxon 498,0.014,0.0153256704980843,0,0,0,0,0,0.0210526315789474,0.00144717800289436,0,0.0144927536231884,0.00185873605947955
1768,Streptomyces sp. SYP-A7193,0.006,0.0153256704980843,0.015748031496063,0,0.0288461538461538,0.0138888888888889,0,0.0105263157894737,0.00578871201157742,0,0,0.00371747211895911
1769,Sphingosinithalassobacter tenebrarum,0.004,0.00383141762452107,0,0,0,0,0.00641025641025641,0,0.00578871201157742,0,0.0072463768115942,0.00557620817843866
1770,Sphingomonas sp. FARSPH,0.004,0.0229885057471264,0.015748031496063,0,0.00961538461538462,0,0.00641025641025641,0.0210526315789474,0.0130246020260492,0,0,0.00371747211895911
1771,Achromobacter xylosoxidans,0.044,0.0574712643678161,0.0708661417322835,0,0.0480769230769231,0.0185185185185185,0.0256410256410256,0.0210526315789474,0.0347322720694645,0.0384615384615385,0.0652173913043478,0.0241635687732342
1772,Streptomyces capitiformicae,0.002,0.0114942528735632,0.015748031496063,0.0256410256410256,0,0.00462962962962963,0,0.0210526315789474,0.00868306801736614,0,0.0217391304347826,0.0111524163568773
1773,Stenotrophomonas rhizophila,0.008,0.0191570881226054,0,0,0.0288461538461538,0.0185185185185185,0,0,0.0101302460202605,0,0,0.0148698884758364
1774,Cloacibacterium normanense,0.01,0.00383141762452107,0,0,0,0,0.0128205128205128,0.0105263157894737,0.00289435600578871,0,0,0.00743494423791822
1775,Mycobacterium paraintracellulare,0.004,0,0,0,0,0,0,0,0.0101302460202605,0,0.0144927536231884,0.00185873605947955
1776,Nocardia tengchongensis,0.022,0.0229885057471264,0.015748031496063,0.0769230769230769,0.125,0.0277777777777778,0.0192307692307692,0.0210526315789474,0.0188133140376266,0.0384615384615385,0.0217391304347826,0.0408921933085502
1777,Mycobacterium doricum,0.006,0.00383141762452107,0,0,0,0,0,0.0210526315789474,0,0,0,0.00185873605947955
1778,Microbacterium esteraromaticum,0.07,0.0114942528735632,0.015748031496063,0.102564102564103,0.00961538461538462,0.0231481481481481,0.0256410256410256,0.0526315789473684,0.0173661360347323,0.0384615384615385,0.0072463768115942,0.0223048327137546
1779,Sphingomonas sp. AAP5,0.002,0.00383141762452107,0.015748031496063,0,0.00961538461538462,0,0,0,0.00144717800289436,0,0.0072463768115942,0.00371747211895911
1780,Desulfovibrio ferrophilus,0.008,0.00766283524904215,0,0.0256410256410256,0,0,0,0.0210526315789474,0.00144717800289436,0,0.0072463768115942,0.00743494423791822
1781,Ilyobacter polytropus,0.046,0.00766283524904215,0.015748031496063,0.0256410256410256,0.00961538461538462,0,0.00641025641025641,0.0421052631578947,0.00144717800289436,0,0.0217391304347826,0.00557620817843866
1782,Olsenella sp. oral taxon 807,0.004,0.0114942528735632,0,0,0.00961538461538462,0,0,0.0210526315789474,0.00289435600578871,0.0384615384615385,0,0.00185873605947955
1783,Marmoricola scoriae,0.008,0.00766283524904215,0,0,0,0,0,0.0105263157894737,0.00144717800289436,0.0384615384615385,0,0
1784,Methylomagnum ishizawai,0.01,0.00383141762452107,0,0,0.00961538461538462,0.00462962962962963,0,0,0,0,0,0.00185873605947955
1785,Streptococcus pseudopneumoniae,0.002,0.00766283524904215,0,0,0,0.0185185185185185,0,0,0.00144717800289436,0,0.0072463768115942,0
1786,Alicyclobacillus acidocaldarius,0.002,0,0,0,0,0,0,0.0105263157894737,0,0,0,0
1787,Halomonas chromatireducens,0.004,0,0.0078740157480315,0.0256410256410256,0,0,0,0,0.00289435600578871,0,0,0.00743494423791822
1788,Treponema pedis,0.004,0,0.0078740157480315,0,0,0.00462962962962963,0,0.0105263157894737,0.00289435600578871,0,0.0072463768115942,0.00185873605947955
1789,Candidatus Mancarchaeum acidiphilum,0.002,0,0,0,0,0.00462962962962963,0,0,0,0,0,0.00557620817843866
1790,Pseudomonas asgharzadehiana,0.002,0,0,0,0,0,0.0128205128205128,0.0105263157894737,0.00289435600578871,0.0384615384615385,0,0
1791,Thiohalobacter thiocyanaticus,0.004,0.0191570881226054,0.0078740157480315,0,0,0,0.00641025641025641,0,0.0144717800289436,0,0.0289855072463768,0.00371747211895911
1792,Bifidobacterium longum,0.118,0.0153256704980843,0.031496062992126,0.128205128205128,0.0288461538461538,0.00925925925925926,0.0448717948717949,0.157894736842105,0.020260492040521,0.0769230769230769,0.0289855072463768,0.00557620817843866
1793,Pseudomonas maumuensis,0.006,0.00383141762452107,0,0,0.00961538461538462,0,0.00641025641025641,0,0.00144717800289436,0,0.0072463768115942,0.00185873605947955
1794,Porphyromonas sp. oral taxon 275,0.016,0.0689655172413793,0.047244094488189,0,0.0192307692307692,0.00925925925925926,0.032051282051282,0.0315789473684211,0.020260492040521,0,0.0144927536231884,0.0278810408921933
1795,Pseudomonas xanthosomae,0.004,0.0191570881226054,0.0236220472440945,0,0.00961538461538462,0.00462962962962963,0,0.0210526315789474,0.00144717800289436,0,0.0072463768115942,0.00743494423791822
1796,Pseudomonas muyukensis,0.004,0.0153256704980843,0.031496062992126,0,0,0.00462962962962963,0,0.0105263157894737,0.00578871201157742,0,0,0.00557620817843866
1797,Microbacterium schleiferi,0.004,0,0,0,0,0,0,0.0105263157894737,0,0,0,0.00185873605947955
1798,Pseudomonas fakonensis,0.002,0.0191570881226054,0.0078740157480315,0,0.00961538461538462,0.0138888888888889,0,0.0315789473684211,0.0159189580318379,0.0384615384615385,0,0.00929368029739777
1799,Spirosoma taeanense,0.004,0.00383141762452107,0,0,0,0,0,0,0,0,0.0144927536231884,0
1800,Mycobacterium saskatchewanense,0.008,0.0191570881226054,0.0078740157480315,0,0,0,0.00641025641025641,0,0.00868306801736614,0,0.0144927536231884,0.00929368029739777
1801,Metabacillus sediminilitoris,0.006,0,0.0078740157480315,0,0,0,0,0,0.00144717800289436,0,0,0.00371747211895911
1802,Streptomyces leeuwenhoekii,0.006,0.0114942528735632,0.0078740157480315,0,0,0.00462962962962963,0,0.0105263157894737,0.00723589001447178,0.0384615384615385,0,0.00557620817843866
1803,Dietzia psychralcaliphila,0.006,0,0,0,0,0,0.0128205128205128,0.0105263157894737,0.00144717800289436,0,0.0072463768115942,0.00185873605947955
1804,Pontibacter russatus,0.006,0.00383141762452107,0,0,0,0,0,0,0,0,0.0072463768115942,0
1805,Pontibacter pudoricolor,0.006,0.00766283524904215,0.0078740157480315,0,0.00961538461538462,0.00462962962962963,0,0.0105263157894737,0.0144717800289436,0,0.0072463768115942,0.00185873605947955
1806,Horticoccus luteus,0.046,0.0344827586206897,0.0393700787401575,0.0256410256410256,0.0288461538461538,0.0231481481481481,0.032051282051282,0.0526315789473684,0.0274963820549928,0.0384615384615385,0.036231884057971,0.0353159851301115
1807,Candidatus Nitrospira inopinata,0.002,0,0,0,0,0,0.00641025641025641,0,0.00144717800289436,0,0.0072463768115942,0
1808,Shewanella japonica,0.002,0.00383141762452107,0,0,0,0,0.00641025641025641,0.0105263157894737,0,0,0,0
1809,Sphingomonas panacis,0.024,0.0268199233716475,0.015748031496063,0,0.0192307692307692,0.0231481481481481,0.0384615384615385,0.0526315789473684,0.0159189580318379,0.0384615384615385,0.0217391304347826,0.0148698884758364
1810,Sutterella megalosphaeroides,0.072,0.00766283524904215,0,0,0,0.00462962962962963,0.0192307692307692,0.0526315789473684,0.0101302460202605,0,0.0072463768115942,0
1811,Mycolicibacterium madagascariense,0.012,0.0229885057471264,0.0078740157480315,0,0.0480769230769231,0.0231481481481481,0.0256410256410256,0,0.00723589001447178,0,0,0.0111524163568773
1812,Anaerotignum propionicum,0.022,0.0114942528735632,0.0236220472440945,0.0256410256410256,0,0.00462962962962963,0.0192307692307692,0.0315789473684211,0.0173661360347323,0.0384615384615385,0,0.00371747211895911
