"","Term","Overlap","P.value","Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"956","negative regulation of proteolysis (GO:0045861)","1/43",0.19407611900782,0.256877368373607,4.77585377585378,7.83003533696715,"TIMP1"
"957","positive regulation of leukocyte mediated cytotoxicity (GO:0001912)","1/43",0.19407611900782,0.256877368373607,4.77585377585378,7.83003533696715,"HLA-A"
"958","myofibril assembly (GO:0030239)","1/43",0.19407611900782,0.256877368373607,4.77585377585378,7.83003533696715,"TNNT1"
"959","heart development (GO:0007507)","2/164",0.197971126378709,0.259781880223634,2.48652053413958,4.02725341086958,"CRIP1;VEGFA"
"960","branching morphogenesis of an epithelial tube (GO:0048754)","1/44",0.1981144149655,0.259781880223634,4.6645525017618,7.55149331126355,"VEGFA"
"961","cardiac ventricle morphogenesis (GO:0003208)","1/44",0.1981144149655,0.259781880223634,4.6645525017618,7.55149331126355,"JAG1"
"962","neurogenesis (GO:0022008)","1/44",0.1981144149655,0.259781880223634,4.6645525017618,7.55149331126355,"ANXA1"
"963","response to amyloid-beta (GO:1904645)","1/44",0.1981144149655,0.259781880223634,4.6645525017618,7.55149331126355,"GJA1"
"964","homotypic cell-cell adhesion (GO:0034109)","1/44",0.1981144149655,0.259781880223634,4.6645525017618,7.55149331126355,"FLNA"
"965","positive regulation of potassium ion transmembrane transport (GO:1901381)","1/44",0.1981144149655,0.259781880223634,4.6645525017618,7.55149331126355,"FLNA"
"966","metal ion homeostasis (GO:0055065)","1/44",0.1981144149655,0.259781880223634,4.6645525017618,7.55149331126355,"CAV1"
"967","mitotic spindle assembly (GO:0090307)","1/44",0.1981144149655,0.259781880223634,4.6645525017618,7.55149331126355,"FLNA"
"968","negative regulation of canonical Wnt signaling pathway (GO:0090090)","2/165",0.199787737267877,0.261705424437674,2.47114060348066,3.97977142219225,"CAV1;IGFBP6"
"969","negative regulation of T cell activation (GO:0050868)","1/45",0.202132677279174,0.262876138246147,4.55831037649219,7.28796784173202,"SDC4"
"970","cellular response to radiation (GO:0071478)","1/45",0.202132677279174,0.262876138246147,4.55831037649219,7.28796784173202,"GADD45A"
"971","regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)","1/45",0.202132677279174,0.262876138246147,4.55831037649219,7.28796784173202,"SMAD3"
"972","positive regulation of Notch signaling pathway (GO:0045747)","1/45",0.202132677279174,0.262876138246147,4.55831037649219,7.28796784173202,"JAG1"
"973","microtubule bundle formation (GO:0001578)","1/45",0.202132677279174,0.262876138246147,4.55831037649219,7.28796784173202,"TPPP3"
"974","zymogen activation (GO:0031638)","1/45",0.202132677279174,0.262876138246147,4.55831037649219,7.28796784173202,"PGK1"
"975","protein deacetylation (GO:0006476)","1/45",0.202132677279174,0.262876138246147,4.55831037649219,7.28796784173202,"FLNA"
"976","positive regulation of cellular process (GO:0048522)","5/625",0.203298495667927,0.264121406257102,1.63667232597623,2.60734988023222,"CAV1;LAMC2;TIMP1;CD47;VEGFA"
"977","erythrocyte differentiation (GO:0030218)","1/46",0.206131004383124,0.266708279140613,4.45679012345679,7.03835624820852,"VEGFA"
"978","interleukin-12-mediated signaling pathway (GO:0035722)","1/46",0.206131004383124,0.266708279140613,4.45679012345679,7.03835624820852,"SOD2"
"979","positive regulation of response to stimulus (GO:0048584)","1/46",0.206131004383124,0.266708279140613,4.45679012345679,7.03835624820852,"B2M"
"980","positive regulation of smooth muscle cell proliferation (GO:0048661)","1/46",0.206131004383124,0.266708279140613,4.45679012345679,7.03835624820852,"GJA1"
"981","regulation of cellular metabolic process (GO:0031323)","1/47",0.210109494168341,0.270750852241318,4.3596837944664,6.80165814675797,"CYP1B1"
"982","polyol metabolic process (GO:0019751)","1/47",0.210109494168341,0.270750852241318,4.3596837944664,6.80165814675797,"INPP1"
"983","positive regulation of cell-cell adhesion (GO:0022409)","1/47",0.210109494168341,0.270750852241318,4.3596837944664,6.80165814675797,"CD47"
"984","regulation of T cell activation (GO:0050863)","1/47",0.210109494168341,0.270750852241318,4.3596837944664,6.80165814675797,"CD47"
"985","negative regulation of mitotic cell cycle (GO:0045930)","1/48",0.214068244088033,0.273627553935107,4.26670964968837,6.57696403663591,"SMAD3"
"986","cellular response to ionizing radiation (GO:0071479)","1/48",0.214068244088033,0.273627553935107,4.26670964968837,6.57696403663591,"GADD45A"
"987","regulation of interleukin-10 production (GO:0032653)","1/48",0.214068244088033,0.273627553935107,4.26670964968837,6.57696403663591,"CD47"
"988","regulation of interleukin-2 production (GO:0032663)","1/48",0.214068244088033,0.273627553935107,4.26670964968837,6.57696403663591,"ANXA1"
"989","regulation of protein metabolic process (GO:0051246)","1/48",0.214068244088033,0.273627553935107,4.26670964968837,6.57696403663591,"SERPINB13"
"990","positive regulation of endocytosis (GO:0045807)","1/48",0.214068244088033,0.273627553935107,4.26670964968837,6.57696403663591,"B2M"
"991","inositol phosphate metabolic process (GO:0043647)","1/48",0.214068244088033,0.273627553935107,4.26670964968837,6.57696403663591,"INPP1"
"992","substrate adhesion-dependent cell spreading (GO:0034446)","1/48",0.214068244088033,0.273627553935107,4.26670964968837,6.57696403663591,"LAMB3"
"993","negative regulation of catabolic process (GO:0009895)","1/49",0.21800735103248,0.276710031140325,4.17760942760943,6.36344537186664,"FLNA"
"994","aminoglycan biosynthetic process (GO:0006023)","1/49",0.21800735103248,0.276710031140325,4.17760942760943,6.36344537186664,"SDC4"
"995","receptor internalization (GO:0031623)","1/49",0.21800735103248,0.276710031140325,4.17760942760943,6.36344537186664,"CAV1"
"996","cellular response to mechanical stimulus (GO:0071260)","1/49",0.21800735103248,0.276710031140325,4.17760942760943,6.36344537186664,"GADD45A"
"997","regulation of smooth muscle cell proliferation (GO:0048660)","1/49",0.21800735103248,0.276710031140325,4.17760942760943,6.36344537186664,"IGFBP3"
"998","secondary alcohol metabolic process (GO:1902652)","1/49",0.21800735103248,0.276710031140325,4.17760942760943,6.36344537186664,"SQLE"
"999","positive regulation of reactive oxygen species metabolic process (GO:2000379)","1/49",0.21800735103248,0.276710031140325,4.17760942760943,6.36344537186664,"GADD45A"
"1000","positive regulation of gene expression (GO:0010628)","4/482",0.221513758688617,0.280003307321959,1.69299163179916,2.55179647109458,"GJA1;SMAD3;GAPDH;VEGFA"
"1001","positive regulation of developmental process (GO:0051094)","2/177",0.221728530324766,0.280003307321959,2.3002915451895,3.46493256299724,"GJA1;VEGFA"
"1002","regulation of cellular component movement (GO:0051270)","1/50",0.221926911560385,0.280003307321959,4.09214594928881,6.16034588762116,"VEGFA"
"1003","regulation of complement activation (GO:0030449)","1/50",0.221926911560385,0.280003307321959,4.09214594928881,6.16034588762116,"CD59"
"1004","neuron migration (GO:0001764)","1/50",0.221926911560385,0.280003307321959,4.09214594928881,6.16034588762116,"VEGFA"
"1005","organic hydroxy compound biosynthetic process (GO:1901617)","1/50",0.221926911560385,0.280003307321959,4.09214594928881,6.16034588762116,"SQLE"
"1006","regulation of mitotic cell cycle (GO:0007346)","2/178",0.223566841614148,0.281792003147852,2.28710575139147,3.42618697401597,"SMAD3;CAV2"
"1007","protein stabilization (GO:0050821)","2/179",0.225406398880642,0.28239513161775,2.27406894961374,3.38802228128593,"FLNA;GAPDH"
"1008","regulation of immune response (GO:0050776)","2/179",0.225406398880642,0.28239513161775,2.27406894961374,3.38802228128593,"HLA-A;B2M"
"1009","blood circulation (GO:0008015)","1/51",0.225827021656465,0.28239513161775,4.01010101010101,5.96697401593565,"CXCL10"
"1010","negative regulation of protein ubiquitination (GO:0031397)","1/51",0.225827021656465,0.28239513161775,4.01010101010101,5.96697401593565,"CAV1"
"1011","regulation of interleukin-12 production (GO:0032655)","1/51",0.225827021656465,0.28239513161775,4.01010101010101,5.96697401593565,"CD47"
"1012","cholesterol transport (GO:0030301)","1/51",0.225827021656465,0.28239513161775,4.01010101010101,5.96697401593565,"CAV1"
"1013","DNA duplex unwinding (GO:0032508)","1/51",0.225827021656465,0.28239513161775,4.01010101010101,5.96697401593565,"ANXA1"
"1014","intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)","1/51",0.225827021656465,0.28239513161775,4.01010101010101,5.96697401593565,"CRIP1"
"1015","negative regulation of cellular biosynthetic process (GO:0031327)","1/52",0.229707776816989,0.284999472606597,3.93127351950881,5.78269622196604,"CAV1"
"1016","negative regulation of protein metabolic process (GO:0051248)","1/52",0.229707776816989,0.284999472606597,3.93127351950881,5.78269622196604,"FLNA"
"1017","regulation of exocytosis (GO:0017157)","1/52",0.229707776816989,0.284999472606597,3.93127351950881,5.78269622196604,"ANXA1"
"1018","regulation of intrinsic apoptotic signaling pathway (GO:2001242)","1/52",0.229707776816989,0.284999472606597,3.93127351950881,5.78269622196604,"CAV1"
"1019","regulation of release of sequestered calcium ion into cytosol (GO:0051279)","1/52",0.229707776816989,0.284999472606597,3.93127351950881,5.78269622196604,"CXCL10"
"1020","sprouting angiogenesis (GO:0002040)","1/52",0.229707776816989,0.284999472606597,3.93127351950881,5.78269622196604,"VEGFA"
"1021","positive regulation of protein localization to cell periphery (GO:1904377)","1/52",0.229707776816989,0.284999472606597,3.93127351950881,5.78269622196604,"ITGA3"
"1022","positive regulation of protein localization to plasma membrane (GO:1903078)","1/52",0.229707776816989,0.284999472606597,3.93127351950881,5.78269622196604,"ITGA3"
"1023","negative regulation of cytokine production (GO:0001818)","2/182",0.230931972138144,0.286238260675627,2.23582766439909,3.27690080560998,"ANXA1;TMSB4X"
"1024","negative regulation of cysteine-type endopeptidase activity (GO:2000117)","1/53",0.233569272224541,0.28753964774827,3.85547785547786,5.60693113764998,"VEGFA"
"1025","bicellular tight junction assembly (GO:0070830)","1/53",0.233569272224541,0.28753964774827,3.85547785547786,5.60693113764998,"CLDN1"
"1026","cardiac muscle tissue development (GO:0048738)","1/53",0.233569272224541,0.28753964774827,3.85547785547786,5.60693113764998,"GJA1"
"1027","regulation of immune effector process (GO:0002697)","1/53",0.233569272224541,0.28753964774827,3.85547785547786,5.60693113764998,"CD59"
"1028","heart morphogenesis (GO:0003007)","1/53",0.233569272224541,0.28753964774827,3.85547785547786,5.60693113764998,"VEGFA"
"1029","positive regulation of NIK/NF-kappaB signaling (GO:1901224)","1/53",0.233569272224541,0.28753964774827,3.85547785547786,5.60693113764998,"TCIM"
"1030","positive regulation of phagocytosis (GO:0050766)","1/53",0.233569272224541,0.28753964774827,3.85547785547786,5.60693113764998,"CD47"
"1031","endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)","2/185",0.236466713345862,0.290017256168218,2.19884019181443,3.17061283850338,"COL7A1;CD59"
"1032","regulation of cyclin-dependent protein kinase activity (GO:1904029)","1/54",0.237411602446854,0.290017256168218,3.78254240518391,5.43914439332398,"GADD45A"
"1033","regulation of humoral immune response (GO:0002920)","1/54",0.237411602446854,0.290017256168218,3.78254240518391,5.43914439332398,"CD59"
"1034","negative regulation of viral genome replication (GO:0045071)","1/54",0.237411602446854,0.290017256168218,3.78254240518391,5.43914439332398,"IFITM3"
"1035","glycosaminoglycan metabolic process (GO:0030203)","1/54",0.237411602446854,0.290017256168218,3.78254240518391,5.43914439332398,"SDC4"
"1036","inorganic anion transport (GO:0015698)","1/54",0.237411602446854,0.290017256168218,3.78254240518391,5.43914439332398,"SLC26A6"
"1037","striated muscle contraction (GO:0006941)","1/54",0.237411602446854,0.290017256168218,3.78254240518391,5.43914439332398,"TNNT1"
"1038","unsaturated fatty acid metabolic process (GO:0033559)","1/54",0.237411602446854,0.290017256168218,3.78254240518391,5.43914439332398,"CYP1B1"
"1039","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)","1/55",0.241234861655302,0.29383842899032,3.71230826786382,5.27884403782842,"VEGFA"
"1040","negative regulation of protein modification by small protein conjugation or removal (GO:1903321)","1/55",0.241234861655302,0.29383842899032,3.71230826786382,5.27884403782842,"CAV1"
"1041","triglyceride metabolic process (GO:0006641)","1/55",0.241234861655302,0.29383842899032,3.71230826786382,5.27884403782842,"CAV1"
"1042","protein-containing complex disassembly (GO:0032984)","1/56",0.245039143568043,0.297614591996436,3.64462809917355,5.12557648253206,"CAV1"
"1043","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)","1/56",0.245039143568043,0.297614591996436,3.64462809917355,5.12557648253206,"GADD45A"
"1044","tight junction assembly (GO:0120192)","1/56",0.245039143568043,0.297614591996436,3.64462809917355,5.12557648253206,"CLDN1"
"1045","negative regulation of Wnt signaling pathway (GO:0030178)","2/191",0.247557792207687,0.300199351581051,2.12838786308174,2.97146617693015,"CAV1;IGFBP6"
"1046","arachidonic acid metabolic process (GO:0019369)","1/57",0.248824541413001,0.300199351581051,3.57936507936508,4.97892289699759,"CYP1B1"
"1047","carboxylic acid transport (GO:0046942)","1/57",0.248824541413001,0.300199351581051,3.57936507936508,4.97892289699759,"SLC16A3"
"1048","regulation of mitotic nuclear division (GO:0007088)","1/57",0.248824541413001,0.300199351581051,3.57936507936508,4.97892289699759,"CAV2"
"1049","renal system development (GO:0072001)","1/57",0.248824541413001,0.300199351581051,3.57936507936508,4.97892289699759,"VEGFA"
"1050","positive regulation of interferon-gamma production (GO:0032729)","1/57",0.248824541413001,0.300199351581051,3.57936507936508,4.97892289699759,"HLA-A"
"1051","icosanoid metabolic process (GO:0006690)","1/57",0.248824541413001,0.300199351581051,3.57936507936508,4.97892289699759,"CYP1B1"
"1052","receptor metabolic process (GO:0043112)","1/58",0.252591147960672,0.303300734483079,3.5163919900762,4.83849599837867,"CAV1"
"1053","chordate embryonic development (GO:0043009)","1/58",0.252591147960672,0.303300734483079,3.5163919900762,4.83849599837867,"VEGFA"
"1054","regulation of phagocytosis (GO:0050764)","1/58",0.252591147960672,0.303300734483079,3.5163919900762,4.83849599837867,"CD47"
"1055","positive regulation of mitotic cell cycle phase transition (GO:1901992)","1/58",0.252591147960672,0.303300734483079,3.5163919900762,4.83849599837867,"ANXA1"
"1056","muscle organ development (GO:0007517)","1/58",0.252591147960672,0.303300734483079,3.5163919900762,4.83849599837867,"CXCL10"
"1057","protein polymerization (GO:0051258)","1/59",0.256339055642632,0.306639549580054,3.45559038662487,4.70393718537215,"TPPP3"
"1058","regulation of secretion by cell (GO:1903530)","1/59",0.256339055642632,0.306639549580054,3.45559038662487,4.70393718537215,"ANXA1"
"1059","response to reactive oxygen species (GO:0000302)","1/59",0.256339055642632,0.306639549580054,3.45559038662487,4.70393718537215,"SOD2"
"1060","positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)","1/59",0.256339055642632,0.306639549580054,3.45559038662487,4.70393718537215,"VEGFA"
"1061","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)","1/60",0.260068356267662,0.310222648868669,3.39684985447697,4.57491398098809,"FLNA"
"1062","apical junction assembly (GO:0043297)","1/60",0.260068356267662,0.310222648868669,3.39684985447697,4.57491398098809,"CLDN1"
"1063","Notch signaling pathway (GO:0007219)","1/60",0.260068356267662,0.310222648868669,3.39684985447697,4.57491398098809,"JAG1"
"1064","negative regulation of intracellular signal transduction (GO:1902532)","2/198",0.260521086583689,0.310470618221915,2.05164514785506,2.75960936414797,"CAV1;TMSB4X"
"1065","negative regulation of response to stimulus (GO:0048585)","1/61",0.263779141308675,0.313469495013496,3.34006734006734,4.45111773409346,"IGFBP3"
"1066","response to light stimulus (GO:0009416)","1/61",0.263779141308675,0.313469495013496,3.34006734006734,4.45111773409346,"SERPINB13"
"1067","iron ion homeostasis (GO:0055072)","1/61",0.263779141308675,0.313469495013496,3.34006734006734,4.45111773409346,"B2M"
"1068","regulation of neurogenesis (GO:0050767)","1/62",0.267471501800711,0.317559798018072,3.28514654744163,4.33226156152993,"B2M"
"1069","axon guidance (GO:0007411)","2/203",0.269787257396922,0.32000958127156,2.00010153315057,2.62037615304045,"LAMC2;VEGFA"
"1070","amyloid fibril formation (GO:1990000)","1/63",0.271145528260931,0.321320121340991,3.23199739328772,4.21807849737542,"B2M"
"1071","protein secretion (GO:0009306)","1/64",0.274801310842782,0.324741903214024,3.18053551386885,4.10831982313615,"ANXA1"
"1072","regulation of cellular ketone metabolic process (GO:0010565)","1/64",0.274801310842782,0.324741903214024,3.18053551386885,4.10831982313615,"CAV1"
"1073","diterpenoid metabolic process (GO:0016101)","1/64",0.274801310842782,0.324741903214024,3.18053551386885,4.10831982313615,"SDC4"
"1074","BMP signaling pathway (GO:0030509)","1/65",0.278438939213788,0.327514447980597,3.13068181818182,4.00275356439037,"SMAD3"
"1075","regulation of cell-matrix adhesion (GO:0001952)","1/65",0.278438939213788,0.327514447980597,3.13068181818182,4.00275356439037,"JAG1"
"1076","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)","1/65",0.278438939213788,0.327514447980597,3.13068181818182,4.00275356439037,"ANXA1"
"1077","steroid biosynthetic process (GO:0006694)","1/65",0.278438939213788,0.327514447980597,3.13068181818182,4.00275356439037,"SQLE"
"1078","mitotic G1 DNA damage checkpoint signaling (GO:0031571)","1/65",0.278438939213788,0.327514447980597,3.13068181818182,4.00275356439037,"GADD45A"
"1079","positive regulation of T cell proliferation (GO:0042102)","1/66",0.282058502576368,0.33146448680893,3.08236208236208,3.90116313048372,"ANXA1"
"1080","anion transmembrane transport (GO:0098656)","1/67",0.285660089808726,0.334766168093775,3.03550658096113,3.80334608196671,"SLC6A8"
"1081","regulation of viral genome replication (GO:0045069)","1/67",0.285660089808726,0.334766168093775,3.03550658096113,3.80334608196671,"IFITM3"
"1082","vascular endothelial growth factor receptor signaling pathway (GO:0048010)","1/67",0.285660089808726,0.334766168093775,3.03550658096113,3.80334608196671,"VEGFA"
"1083","phosphate-containing compound metabolic process (GO:0006796)","2/212",0.286459837788357,0.335393420420717,1.91350826044704,2.39218562177364,"INPP1;PGK1"
"1084","canonical Wnt signaling pathway (GO:0060070)","1/68",0.289243789255229,0.338028686429152,2.99004975124378,3.70911301693322,"CAV1"
"1085","regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","1/68",0.289243789255229,0.338028686429152,2.99004975124378,3.70911301693322,"VEGFA"
"1086","negative regulation of cellular catabolic process (GO:0031330)","1/69",0.29280968888067,0.341252468291075,2.94592988710636,3.61828655610275,"TIMP1"
"1087","positive regulation of MAP kinase activity (GO:0043406)","1/69",0.29280968888067,0.341252468291075,2.94592988710636,3.61828655610275,"VEGFA"
"1088","positive regulation of protein polymerization (GO:0032273)","1/69",0.29280968888067,0.341252468291075,2.94592988710636,3.61828655610275,"TPPP3"
"1089","negative regulation of viral process (GO:0048525)","1/70",0.296357876203525,0.344437934945985,2.9030888596106,3.53070042231205,"IFITM3"
"1090","DNA-templated transcription, termination (GO:0006353)","1/70",0.296357876203525,0.344437934945985,2.9030888596106,3.53070042231205,"CAVIN1"
"1091","kidney development (GO:0001822)","1/70",0.296357876203525,0.344437934945985,2.9030888596106,3.53070042231205,"VEGFA"
"1092","cellular response to lipid (GO:0071396)","2/219",0.299404556751811,0.346634949663988,1.85112385968212,2.23238056623459,"CXCL10;TFPI"
"1093","negative regulation of neuron apoptotic process (GO:0043524)","1/71",0.299888438313403,0.346634949663988,2.86147186147186,3.44619860155019,"SOD2"
"1094","cellular response to BMP stimulus (GO:0071773)","1/71",0.299888438313403,0.346634949663988,2.86147186147186,3.44619860155019,"SMAD3"
"1095","regulation of G1/S transition of mitotic cell cycle (GO:2000045)","1/71",0.299888438313403,0.346634949663988,2.86147186147186,3.44619860155019,"ANXA1"
"1096","cholesterol homeostasis (GO:0042632)","1/71",0.299888438313403,0.346634949663988,2.86147186147186,3.44619860155019,"CAV1"
"1097","Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)","1/71",0.299888438313403,0.346634949663988,2.86147186147186,3.44619860155019,"ARPC1B"
"1098","positive regulation of macromolecule metabolic process (GO:0010604)","3/384",0.30139301447476,0.348056778100178,1.58446302459615,1.90031015325169,"GJA1;SMAD3;VEGFA"
"1099","cell morphogenesis involved in differentiation (GO:0000904)","1/72",0.303401461859655,0.348787899943828,2.82102717313985,3.36463457832852,"LAMB3"
"1100","extrinsic apoptotic signaling pathway (GO:0097191)","1/72",0.303401461859655,0.348787899943828,2.82102717313985,3.36463457832852,"SMAD3"
"1101","Fc-gamma receptor signaling pathway (GO:0038094)","1/72",0.303401461859655,0.348787899943828,2.82102717313985,3.36463457832852,"ARPC1B"
"1102","positive regulation of neurogenesis (GO:0050769)","1/72",0.303401461859655,0.348787899943828,2.82102717313985,3.36463457832852,"VEGFA"
"1103","sterol homeostasis (GO:0055092)","1/72",0.303401461859655,0.348787899943828,2.82102717313985,3.36463457832852,"CAV1"
"1104","regulation of actin filament-based process (GO:0032970)","1/73",0.306897033111884,0.350581475662945,2.78170594837262,3.28587063696556,"FSCN1"
"1105","regulation of hydrolase activity (GO:0051336)","1/73",0.306897033111884,0.350581475662945,2.78170594837262,3.28587063696556,"CAV1"
"1106","defense response to Gram-negative bacterium (GO:0050829)","1/73",0.306897033111884,0.350581475662945,2.78170594837262,3.28587063696556,"DEFB1"
"1107","endoplasmic reticulum organization (GO:0007029)","1/73",0.306897033111884,0.350581475662945,2.78170594837262,3.28587063696556,"CAV2"
"1108","regulation of Rho protein signal transduction (GO:0035023)","1/73",0.306897033111884,0.350581475662945,2.78170594837262,3.28587063696556,"ITGA3"
"1109","positive regulation of JNK cascade (GO:0046330)","1/73",0.306897033111884,0.350581475662945,2.78170594837262,3.28587063696556,"GADD45A"
"1110","insulin receptor signaling pathway (GO:0008286)","1/73",0.306897033111884,0.350581475662945,2.78170594837262,3.28587063696556,"CAV2"
"1111","Fc receptor mediated stimulatory signaling pathway (GO:0002431)","1/74",0.310375237892897,0.353917087813123,2.74346201743462,3.20977722405069,"ARPC1B"
"1112","mitotic nuclear division (GO:0140014)","1/74",0.310375237892897,0.353917087813123,2.74346201743462,3.20977722405069,"FLNA"
"1113","fibroblast growth factor receptor signaling pathway (GO:0008543)","1/75",0.313836161648445,0.356900675309622,2.70625170625171,3.13623236372496,"FGFBP1"
"1114","positive regulation of lymphocyte proliferation (GO:0050671)","1/75",0.313836161648445,0.356900675309622,2.70625170625171,3.13623236372496,"ANXA1"
"1115","integrin-mediated signaling pathway (GO:0007229)","1/75",0.313836161648445,0.356900675309622,2.70625170625171,3.13623236372496,"CD47"
"1116","actomyosin structure organization (GO:0031032)","1/76",0.317279889350664,0.359527166842397,2.67003367003367,3.0651211233087,"TNNT1"
"1117","regulation of BMP signaling pathway (GO:0030510)","1/76",0.317279889350664,0.359527166842397,2.67003367003367,3.0651211233087,"ITGA3"
"1118","regulation of epithelial to mesenchymal transition (GO:0010717)","1/76",0.317279889350664,0.359527166842397,2.67003367003367,3.0651211233087,"SMAD3"
"1119","chloride transport (GO:0006821)","1/76",0.317279889350664,0.359527166842397,2.67003367003367,3.0651211233087,"SLC26A6"
"1120","cholesterol metabolic process (GO:0008203)","1/77",0.320706505558706,0.362438368135863,2.6347687400319,2.99633512170869,"SQLE"
"1121","positive regulation of protein modification by small protein conjugation or removal (GO:1903322)","1/77",0.320706505558706,0.362438368135863,2.6347687400319,2.99633512170869,"CAV1"
"1122","positive regulation of type I interferon production (GO:0032481)","1/77",0.320706505558706,0.362438368135863,2.6347687400319,2.99633512170869,"GAPDH"
"1123","protein modification process (GO:0036211)","1/78",0.324116094429913,0.365639864534813,2.60041978223796,2.92977207832515,"ERO1A"
"1124","negative regulation of protein serine/threonine kinase activity (GO:0071901)","1/78",0.324116094429913,0.365639864534813,2.60041978223796,2.92977207832515,"GADD45A"
"1125","positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)","1/79",0.32750873980153,0.369138739616302,2.56695156695157,2.86533539771871,"CAV1"
"1126","negative regulation of cell cycle (GO:0045786)","1/80",0.330884524972772,0.371622300855159,2.5343306482547,2.80293378962301,"SMAD3"
"1127","negative regulation of cellular component organization (GO:0051129)","1/80",0.330884524972772,0.371622300855159,2.5343306482547,2.80293378962301,"VEGFA"
"1128","regulation of fat cell differentiation (GO:0045598)","1/80",0.330884524972772,0.371622300855159,2.5343306482547,2.80293378962301,"SMAD3"
"1129","regulation of protein localization to plasma membrane (GO:1903076)","1/80",0.330884524972772,0.371622300855159,2.5343306482547,2.80293378962301,"ITGA3"
"1130","negative regulation of protein modification process (GO:0031400)","1/81",0.334243532854352,0.374823661817499,2.50252525252525,2.74248091594401,"IGFBP3"
"1131","regulation of ERK1 and ERK2 cascade (GO:0070372)","2/238",0.334326152614819,0.374823661817499,1.70044967139398,1.86307771517288,"RRAS;CCL20"
"1132","regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)","1/82",0.337585846063778,0.377476942512232,2.47150517520888,2.68389506560141,"GADD45A"
"1133","ephrin receptor signaling pathway (GO:0048013)","1/82",0.337585846063778,0.377476942512232,2.47150517520888,2.68389506560141,"ARPC1B"
"1134","positive regulation of protein ubiquitination (GO:0031398)","1/82",0.337585846063778,0.377476942512232,2.47150517520888,2.68389506560141,"CAV1"
"1135","regulation of interleukin-1 beta production (GO:0032651)","1/83",0.340911546721369,0.380189833986539,2.44124168514412,2.62709885646942,"SERPINB1"
"1136","positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)","1/83",0.340911546721369,0.380189833986539,2.44124168514412,2.62709885646942,"FSCN1"
"1137","long-chain fatty acid metabolic process (GO:0001676)","1/83",0.340911546721369,0.380189833986539,2.44124168514412,2.62709885646942,"CYP1B1"
"1138","spindle assembly (GO:0051225)","1/84",0.344220716526821,0.383542942492099,2.41170743580382,2.57201895784243,"FLNA"
"1139","negative regulation of cellular amide metabolic process (GO:0034249)","1/86",0.350789788685405,0.389834752018486,2.35472370766488,2.46673350535558,"GAPDH"
"1140","negative regulation of phosphorylation (GO:0042326)","1/86",0.350789788685405,0.389834752018486,2.35472370766488,2.46673350535558,"IGFBP3"
"1141","regulation of neuron death (GO:1901214)","1/86",0.350789788685405,0.389834752018486,2.35472370766488,2.46673350535558,"EGLN3"
"1142","sodium ion transmembrane transport (GO:0035725)","1/87",0.354049852499014,0.393113146207311,2.3272257458304,2.41639933353241,"SLC6A8"
"1143","negative regulation of binding (GO:0051100)","1/88",0.357293708483398,0.395675478041003,2.30035992104958,2.36752381170365,"CAV1"
"1144","sensory perception of mechanical stimulus (GO:0050954)","1/88",0.357293708483398,0.395675478041003,2.30035992104958,2.36752381170365,"SERPINB6"
"1145","metal ion transport (GO:0030001)","1/88",0.357293708483398,0.395675478041003,2.30035992104958,2.36752381170365,"CAV1"
"1146","regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","1/89",0.360521436424534,0.397860036019417,2.27410468319559,2.32005037808893,"VEGFA"
"1147","regulation of type I interferon production (GO:0032479)","1/89",0.360521436424534,0.397860036019417,2.27410468319559,2.32005037808893,"GAPDH"
"1148","positive regulation of inflammatory response (GO:0050729)","1/89",0.360521436424534,0.397860036019417,2.27410468319559,2.32005037808893,"CD47"
"1149","transforming growth factor beta receptor signaling pathway (GO:0007179)","1/89",0.360521436424534,0.397860036019417,2.27410468319559,2.32005037808893,"SMAD3"
"1150","regulation of canonical Wnt signaling pathway (GO:0060828)","2/253",0.361554469638934,0.398653102175799,1.59760956175299,1.62531622060724,"CAV1;IGFBP6"
"1151","cellular amino acid catabolic process (GO:0009063)","1/90",0.363733115678147,0.399665156568363,2.24843945068664,2.27392523969427,"IDO1"
"1152","negative regulation of translation (GO:0017148)","1/90",0.363733115678147,0.399665156568363,2.24843945068664,2.27392523969427,"GAPDH"
"1153","sodium ion transport (GO:0006814)","1/90",0.363733115678147,0.399665156568363,2.24843945068664,2.27392523969427,"SLC6A8"
"1154","protein complex oligomerization (GO:0051259)","1/90",0.363733115678147,0.399665156568363,2.24843945068664,2.27392523969427,"CLDN1"
